,Longitud,Latitud,slope,PP,valor_humedad_suelo1,n.100-200cm,theta_s.100-200cm,theta_r.100-200cm,ksat.100-200cm,alpha.100-200cm,SUBTIPO,SUBTIPO_DESC
350,-71.953555305,-40.423113391,62.45636737303651,0.1510646679671481,0.402130126953125,0.0340000018477439,0.0540000014007091,0.0480000004172325,0.5230000019073486,0.3919999897480011,3.0,Deslizamiento
351,-71.97880764,-40.413946478,68.29425318147571,0.1510646679671481,0.423858642578125,0.0340000018477439,0.0549999997019767,0.050000000745058,0.5400000214576721,0.4000000059604645,3.0,Deslizamiento
352,-71.927327154,-40.4141698089999,74.60474687321197,0.1510646679671481,0.402130126953125,0.0350000001490116,0.0579999983310699,0.0509999990463256,0.5720000267028809,0.4149999916553497,3.0,Deslizamiento
353,-71.913468445,-40.432478009,79.3461885698692,0.9567875517532228,0.3773956298828125,0.0359999984502792,0.0630000010132789,0.0560000017285347,0.6299999952316284,0.4350000023841858,5.0,Flujo
354,-71.88863672,-40.445353009,81.26755548660242,0.9567875517532228,0.3773956298828125,0.0340000018477439,0.0549999997019767,0.0489999987185001,0.5329999923706055,0.3939999938011169,5.0,Flujo
355,-71.89148452399999,-40.4399558489999,81.26755548660242,0.9567875517532228,0.3773956298828125,0.0309999994933605,0.0439999997615814,0.0390000008046627,0.4070000052452088,0.3490000069141388,5.0,Flujo
356,-71.8897191849999,-40.453708905,81.26755548660242,0.9567875517532228,0.3773956298828125,0.0359999984502792,0.061999998986721,0.0549999997019767,0.6179999709129333,0.4300000071525574,5.0,Flujo
357,-71.8950845049999,-40.462001642,75.00933459117623,0.9567875517532228,0.3773956298828125,0.0359999984502792,0.061999998986721,0.0549999997019767,0.6159999966621399,0.4289999902248382,5.0,Flujo
358,-71.944970374,-40.444886133,64.12801861430958,0.9567875517532228,0.3773956298828125,0.0309999994933605,0.0450000017881393,0.0399999991059303,0.4210000038146973,0.3549999892711639,3.0,Deslizamiento
359,-71.925928585,-40.4412492869999,79.05898186452312,0.9567875517532228,0.3773956298828125,0.0359999984502792,0.0610000006854534,0.0529999993741512,0.6010000109672546,0.4239999949932098,5.0,Flujo
360,-71.914622827,-40.445494939,79.05898186452312,0.9567875517532228,0.3773956298828125,0.0359999984502792,0.0630000010132789,0.0549999997019767,0.6209999918937683,0.4309999942779541,5.0,Flujo
361,-71.97172245899999,-40.464162169,74.13202998884869,0.9567875517532228,0.38934326171875,0.0320000015199184,0.0469999983906745,0.0419999994337558,0.4490000009536743,0.363999992609024,3.0,Deslizamiento
362,-72.029112675,-40.355962502,43.50397353786701,0.1510646679671481,0.423858642578125,0.0299999993294477,0.0410000011324882,0.0370000004768371,0.3700000047683716,0.335999995470047,3.0,Deslizamiento
363,-72.03110359399992,-40.35552322,43.50397353786701,0.1510646679671481,0.423858642578125,0.0299999993294477,0.0430000014603138,0.0379999987781047,0.3910000026226044,0.3449999988079071,3.0,Deslizamiento
364,-72.0207661159999,-40.428370259,71.09505696055649,0.9567875517532228,0.38934326171875,0.032999999821186,0.0529999993741512,0.0469999983906745,0.5080000162124634,0.3860000073909759,3.0,Deslizamiento
365,-71.922958638,-40.477379631,77.00889636351846,0.9567875517532228,0.3773956298828125,0.0370000004768371,0.0640000030398368,0.0570000000298023,0.6359999775886536,0.4390000104904175,5.0,Flujo
366,-71.9106733409999,-40.4876545719999,78.5552520229282,0.9567875517532228,0.3773956298828125,0.032999999821186,0.0529999993741512,0.0469999983906745,0.5130000114440918,0.3860000073909759,5.0,Flujo
367,-71.9116049639999,-40.5059195599999,78.5552520229282,0.9567875517532228,0.3773956298828125,0.0350000001490116,0.0590000003576278,0.0509999990463256,0.5809999704360962,0.4129999876022339,5.0,Flujo
368,-71.9581290209999,-40.4975918659999,73.61931062253656,0.0,0.3877105712890625,0.0350000001490116,0.0590000003576278,0.0509999990463256,0.5770000219345093,0.4120000004768371,5.0,Flujo
369,-72.047021586,-40.398955648000005,54.942485599137314,0.0,0.4267730712890625,0.0320000015199184,0.0469999983906745,0.0419999994337558,0.4390000104904175,0.363999992609024,3.0,Deslizamiento
370,-72.04895534100001,-40.395932226999896,54.942485599137314,0.0,0.4267730712890625,0.0320000015199184,0.0480000004172325,0.0430000014603138,0.4560000002384186,0.3689999878406524,3.0,Deslizamiento
371,-72.0431017669999,-40.389006971,48.81919271564161,0.0,0.423858642578125,0.0299999993294477,0.0419999994337558,0.0370000004768371,0.3810000121593475,0.3409999907016754,3.0,Deslizamiento
372,-72.077229081,-40.4475722399999,71.85606746678582,0.4867279301397502,0.3989105224609375,0.0320000015199184,0.0489999987185001,0.0430000014603138,0.4629999995231629,0.3709999918937683,3.0,Deslizamiento
373,-72.083611914,-40.479678093,60.46084538938054,0.4867279301397502,0.3989105224609375,0.032999999821186,0.0529999993741512,0.0469999983906745,0.5109999775886536,0.382999986410141,3.0,Deslizamiento
374,-72.099218842,-40.510533686,70.98766647724405,0.4867279301397502,0.3989105224609375,0.0299999993294477,0.0419999994337558,0.0370000004768371,0.3810000121593475,0.3350000083446502,3.0,Deslizamiento
375,-72.10638531099991,-40.512415849,70.98766647724405,0.4867279301397502,0.3989105224609375,0.0309999994933605,0.0430000014603138,0.0379999987781047,0.3970000147819519,0.3409999907016754,3.0,Deslizamiento
376,-72.04805824600001,-40.36433017,45.08937759721861,0.0,0.4267730712890625,0.0309999994933605,0.0460000000894069,0.0410000011324882,0.4250000119209289,0.3589999973773956,3.0,Deslizamiento
377,-72.1254042269999,-40.5047332789999,56.24374328659957,0.4867279301397502,0.3989105224609375,0.0309999994933605,0.0450000017881393,0.0399999991059303,0.4169999957084656,0.3490000069141388,3.0,Deslizamiento
378,-72.12802339,-40.4809204379999,60.961464366695566,0.4867279301397502,0.3989105224609375,0.032999999821186,0.0529999993741512,0.0469999983906745,0.5099999904632568,0.3889999985694885,3.0,Deslizamiento
379,-72.11233307100001,-40.465441965,52.56473285852854,0.4867279301397502,0.3989105224609375,0.0320000015199184,0.0480000004172325,0.0430000014603138,0.453000009059906,0.3709999918937683,3.0,Deslizamiento
380,-72.16578179,-40.4742198399999,67.19383293231175,0.0,0.412994384765625,0.0350000001490116,0.0579999983310699,0.0509999990463256,0.5690000057220459,0.4110000133514404,3.0,Deslizamiento
381,-72.15674291100001,-40.457453527,76.00189851776625,0.0,0.412994384765625,0.032999999821186,0.0520000010728836,0.0460000000894069,0.5019999742507935,0.3860000073909759,3.0,Deslizamiento
382,-72.155436134,-40.4502555999999,76.00189851776625,0.0,0.412994384765625,0.0320000015199184,0.0480000004172325,0.0419999994337558,0.4480000138282776,0.367000013589859,3.0,Deslizamiento
383,-72.149060235,-40.4529167389999,71.86879719731509,0.0,0.412994384765625,0.0299999993294477,0.0399999991059303,0.0359999984502792,0.3680000007152557,0.3319999873638153,3.0,Deslizamiento
384,-72.13378899299991,-40.4579185589999,52.35901723930787,0.4867279301397502,0.3989105224609375,0.032999999821186,0.0509999990463256,0.0450000017881393,0.4869999885559082,0.3790000081062317,3.0,Deslizamiento
385,-72.167762725,-40.41529702,68.40046173579161,0.0,0.4271240234375,0.0320000015199184,0.0489999987185001,0.0430000014603138,0.4639999866485596,0.3729999959468841,3.0,Deslizamiento
386,-72.16229767,-40.4356508879999,71.86879719731509,0.0,0.412994384765625,0.0340000018477439,0.0549999997019767,0.0489999987185001,0.5289999842643738,0.3970000147819519,3.0,Deslizamiento
387,-72.187900844,-40.445881163,74.54500514458334,0.0,0.412994384765625,0.0340000018477439,0.0570000000298023,0.050000000745058,0.5519999861717224,0.4059999883174896,3.0,Deslizamiento
388,-72.173396047,-40.428519497,68.40046173579161,0.0,0.412994384765625,0.0320000015199184,0.0480000004172325,0.0430000014603138,0.4589999914169312,0.367000013589859,3.0,Deslizamiento
389,-72.137906341,-40.399815362,58.625081290299256,0.0,0.4271240234375,0.0320000015199184,0.0480000004172325,0.0430000014603138,0.4589999914169312,0.3709999918937683,3.0,Deslizamiento
390,-72.199549648,-40.425394145,71.58489121780805,0.0,0.412994384765625,0.0340000018477439,0.0570000000298023,0.050000000745058,0.5519999861717224,0.4059999883174896,3.0,Deslizamiento
391,-72.2802765989999,-40.428181743,74.74695896717273,0.0,0.42413330078125,0.0350000001490116,0.0599999986588954,0.0529999993741512,0.5929999947547913,0.4239999949932098,5.0,Flujo
392,-72.279230743,-40.416688242,76.1689229639433,0.0,0.4175262451171875,0.032999999821186,0.0520000010728836,0.0460000000894069,0.5009999871253967,0.3869999945163727,3.0,Deslizamiento
393,-72.295659423,-40.445701474,70.98887754672627,0.0,0.42413330078125,0.0359999984502792,0.0610000006854534,0.0529999993741512,0.6019999980926514,0.4259999990463257,5.0,Flujo
394,-72.2098696799999,-40.429095338,71.58489121780805,0.0,0.412994384765625,0.0340000018477439,0.0549999997019767,0.050000000745058,0.5379999876022339,0.4020000100135803,3.0,Deslizamiento
395,-72.271059545,-40.4503055599999,76.61533257728496,0.0,0.42413330078125,0.0399999991059303,0.0740000009536743,0.06700000166893,0.7319999933242798,0.4880000054836273,3.0,Deslizamiento
396,-72.268966443,-40.4570034389999,76.61533257728496,0.0,0.42413330078125,0.0390000008046627,0.0710000023245811,0.0640000030398368,0.7059999704360962,0.4749999940395355,3.0,Deslizamiento
397,-72.277559304,-40.4665069489999,68.23962455245655,0.0,0.42413330078125,0.0390000008046627,0.0719999969005584,0.0649999976158142,0.7099999785423279,0.4729999899864197,3.0,Deslizamiento
398,-72.25184868,-40.452100597,65.37852356568398,0.0,0.42413330078125,0.0320000015199184,0.0489999987185001,0.0430000014603138,0.460999995470047,0.3720000088214874,3.0,Deslizamiento
399,-72.27186375799991,-40.465275905999896,76.61533257728496,0.0,0.42413330078125,0.0390000008046627,0.0729999989271164,0.0649999976158142,0.7160000205039978,0.4799999892711639,3.0,Deslizamiento
400,-72.247297835,-40.445729076,65.37852356568398,0.0,0.42413330078125,0.032999999821186,0.0509999990463256,0.0450000017881393,0.4880000054836273,0.3799999952316284,3.0,Deslizamiento
401,-72.225471748,-40.426396847,58.71131888344874,0.0,0.42413330078125,0.032999999821186,0.0540000014007091,0.0480000004172325,0.5199999809265137,0.395000010728836,3.0,Deslizamiento
402,-72.23455210600001,-40.384289377,67.72624234820647,0.0,0.4175262451171875,0.0309999994933605,0.0430000014603138,0.0390000008046627,0.4000000059604645,0.3499999940395355,3.0,Deslizamiento
403,-72.199033641,-40.444351622999896,74.54500514458334,0.0,0.412994384765625,0.0340000018477439,0.0570000000298023,0.050000000745058,0.5529999732971191,0.4070000052452087,3.0,Deslizamiento
404,-72.14035204300001,-40.3651343769999,56.0490042286623,2.4282823055982594,0.3653564453125,0.0309999994933605,0.0460000000894069,0.0410000011324882,0.4239999949932097,0.3600000143051147,3.0,Deslizamiento
405,-72.135685376,-40.339915135,52.95899789287075,2.4282823055982594,0.3653564453125,0.0309999994933605,0.0439999997615814,0.0399999991059303,0.4120000004768372,0.3529999852180481,3.0,Deslizamiento
406,-72.11444590100001,-40.400429727,45.22567970719022,3.371448154211976,0.3761444091796875,0.0270000007003545,0.0340000018477439,0.0309999994933605,0.324999988079071,0.3000000119209289,3.0,Deslizamiento
407,-72.1049804479999,-40.424990045,49.833038372134936,1.419803278520703,0.438018798828125,0.0299999993294477,0.0419999994337558,0.0379999987781047,0.3889999985694885,0.3440000116825104,3.0,Deslizamiento
408,-72.093858672,-40.434465659,70.23578366748282,1.419803278520703,0.438018798828125,0.025000000372529,0.0289999991655349,0.0270000007003545,0.3030000030994415,0.2649999856948852,3.0,Deslizamiento
409,-72.11142217,-40.4485071939999,56.544696442751246,1.419803278520703,0.438018798828125,0.0309999994933605,0.0450000017881393,0.0399999991059303,0.4189999997615814,0.3580000102519989,3.0,Deslizamiento
410,-72.08754405100001,-40.4054383,67.96382468475862,3.371448154211976,0.3761444091796875,0.032999999821186,0.0509999990463256,0.0450000017881393,0.4880000054836273,0.3819999992847442,3.0,Deslizamiento
411,-72.072214338,-40.393764704,59.29776340168781,3.371448154211976,0.3761444091796875,0.0320000015199184,0.050000000745058,0.0439999997615814,0.4749999940395355,0.3779999911785126,3.0,Deslizamiento
412,-72.07616848399991,-40.4368385019999,70.23578366748282,1.419803278520703,0.438018798828125,0.0320000015199184,0.0480000004172325,0.0430000014603138,0.4550000131130218,0.3709999918937683,3.0,Deslizamiento
413,-72.051039902,-40.349333686,45.08937759721861,3.371448154211976,0.3761444091796875,0.0320000015199184,0.050000000745058,0.0439999997615814,0.4779999852180481,0.3790000081062317,3.0,Deslizamiento
414,-71.98249400600001,-40.379611141999895,53.29526388534704,1.401331824250519,0.3732757568359375,0.0299999993294477,0.0430000014603138,0.0379999987781047,0.3899999856948853,0.3449999988079071,3.0,Deslizamiento
415,-72.01860428899991,-40.342691736999896,41.85206727119731,1.401331824250519,0.3732757568359375,0.0309999994933605,0.0450000017881393,0.0399999991059303,0.4129999876022339,0.3510000109672546,3.0,Deslizamiento
416,-72.026526142,-40.4157734349999,63.09755442637304,1.401331824250519,0.3732757568359375,0.0340000018477439,0.0560000017285347,0.050000000745058,0.5410000085830688,0.4000000059604645,3.0,Deslizamiento
417,-72.02256635100001,-40.37061732,38.871033721054616,1.401331824250519,0.3732757568359375,0.0280000008642673,0.0350000001490116,0.0320000015199184,0.328000009059906,0.3039999902248382,3.0,Deslizamiento
418,-71.979567598,-40.3984486909999,65.06815771049038,1.401331824250519,0.3732757568359375,0.0309999994933605,0.0439999997615814,0.0390000008046627,0.402999997138977,0.3499999940395355,3.0,Deslizamiento
419,-71.93398558300001,-40.349345537,71.48081816990302,1.401331824250519,0.4340667724609375,0.0320000015199184,0.0480000004172325,0.0430000014603138,0.4589999914169312,0.3709999918937683,3.0,Deslizamiento
420,-71.9561964809999,-40.335772947,65.62152919203447,1.401331824250519,0.3732757568359375,0.0320000015199184,0.050000000745058,0.0439999997615814,0.4769999980926514,0.3779999911785126,3.0,Deslizamiento
421,-71.96219587899999,-40.34510402199989,65.62152919203447,1.401331824250519,0.3732757568359375,0.032999999821186,0.0540000014007091,0.0480000004172325,0.5199999809265137,0.3939999938011169,3.0,Deslizamiento
422,-71.998139879,-40.416865263000005,65.44061669339223,1.401331824250519,0.3732757568359375,0.0309999994933605,0.0460000000894069,0.0410000011324882,0.4350000023841858,0.3529999852180481,3.0,Deslizamiento
423,-72.016922584,-40.3912244049999,53.040168218333406,1.401331824250519,0.3732757568359375,0.0280000008642673,0.0340000018477439,0.0309999994933605,0.3269999921321869,0.3030000030994415,3.0,Deslizamiento
424,-72.07100368499991,-40.3349882909999,49.27277168267354,3.371448154211976,0.3761444091796875,0.0299999993294477,0.0419999994337558,0.0370000004768371,0.3790000081062317,0.3409999907016754,3.0,Deslizamiento
425,-72.072225537,-40.3192563659999,58.56246481935712,3.292095776647329,0.363494873046875,0.032999999821186,0.0520000010728836,0.0460000000894069,0.5019999742507935,0.3869999945163727,3.0,Deslizamiento
426,-72.172405527,-40.378650643,53.52852440554286,2.4282823055982594,0.3653564453125,0.025000000372529,0.0270000007003545,0.0260000005364418,0.2939999997615814,0.2520000040531158,3.0,Deslizamiento
427,-71.664880647,-40.346748239,57.42200002434263,4.050399967003614,0.3531494140625,0.0270000007003545,0.032999999821186,0.0309999994933605,0.3219999969005585,0.2960000038146972,5.0,Flujo
428,-71.669827036,-40.345003702,57.42200002434263,4.050399967003614,0.3531494140625,0.0289999991655349,0.0370000004768371,0.032999999821186,0.335999995470047,0.3109999895095825,5.0,Flujo
429,-71.673314268,-40.340896673,57.42200002434263,4.050399967003614,0.3531494140625,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3100000023841858,0.2800000011920929,5.0,Flujo
430,-71.6705152489999,-40.337682582999896,57.42200002434263,4.050399967003614,0.3531494140625,0.0270000007003545,0.0340000018477439,0.0309999994933605,0.3199999928474426,0.2949999868869781,5.0,Flujo
431,-71.670334403,-40.336380649,57.42200002434263,4.050399967003614,0.3531494140625,0.0280000008642673,0.0350000001490116,0.0320000015199184,0.328000009059906,0.3039999902248382,3.0,Deslizamiento
432,-71.677595373,-40.330087461999895,59.90038726570943,3.674399882555008,0.353179931640625,0.0280000008642673,0.0359999984502792,0.032999999821186,0.3350000083446503,0.3109999895095825,5.0,Flujo
433,-71.677641663,-40.3235197939999,60.12676472357938,3.674399882555008,0.353179931640625,0.0289999991655349,0.0370000004768371,0.032999999821186,0.3379999995231628,0.3120000064373016,5.0,Flujo
434,-71.6747394019999,-40.31439914,60.12676472357938,3.674399882555008,0.353179931640625,0.0270000007003545,0.0309999994933605,0.0289999991655349,0.3109999895095825,0.2809999883174896,3.0,Deslizamiento
435,-71.678846127,-40.345929984,53.8523017678391,4.050399967003614,0.3531494140625,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3129999935626984,0.2849999964237213,5.0,Flujo
436,-71.681882023,-40.324502416,59.90038726570943,3.674399882555008,0.353179931640625,0.0270000007003545,0.0320000015199184,0.0289999991655349,0.3109999895095825,0.2820000052452087,5.0,Flujo
437,-71.684551302,-40.321179678,59.90038726570943,3.674399882555008,0.353179931640625,0.0299999993294477,0.0419999994337558,0.0379999987781047,0.3880000114440918,0.3389999866485595,3.0,Deslizamiento
438,-71.681028666,-40.3258373319999,59.90038726570943,3.674399882555008,0.353179931640625,0.0289999991655349,0.0379999987781047,0.0350000001490116,0.3490000069141388,0.3210000097751617,5.0,Flujo
439,-71.682170822,-40.303264596,62.4217759880499,3.674399882555008,0.353179931640625,0.0270000007003545,0.032999999821186,0.0299999993294477,0.3149999976158142,0.289000004529953,3.0,Deslizamiento
440,-71.707779145,-40.29137201299989,66.49989544055342,0.3871478596702218,0.3520660400390625,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3030000030994415,0.2689999938011169,5.0,Flujo
441,-71.716240461,-40.285003278000005,66.49989544055342,0.3871478596702218,0.3520660400390625,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3030000030994415,0.2689999938011169,5.0,Flujo
442,-71.69335635399992,-40.291934093,64.8298690750498,0.3871478596702218,0.3520660400390625,0.025000000372529,0.0280000008642673,0.0260000005364418,0.2949999868869781,0.2560000121593475,3.0,Deslizamiento
443,-71.720850318,-40.308134654,66.36857532035954,0.3871478596702218,0.3520660400390625,0.0280000008642673,0.0350000001490116,0.0320000015199184,0.3289999961853027,0.3059999942779541,5.0,Flujo
444,-71.72514662,-40.307592083,67.22259825444276,0.3871478596702218,0.3520660400390625,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3129999935626984,0.2860000133514404,3.0,Deslizamiento
445,-71.71744376699999,-40.329391739,72.57984374755355,0.3871478596702218,0.3520660400390625,0.0289999991655349,0.0390000008046627,0.0350000001490116,0.3549999892711639,0.3240000009536743,3.0,Deslizamiento
446,-71.7454997959999,-40.315676744,77.32751722441013,0.3871478596702218,0.3520660400390625,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3100000023841858,0.2800000011920929,3.0,Deslizamiento
447,-71.731623547,-40.309483954,68.13111108455736,0.3871478596702218,0.3520660400390625,0.0280000008642673,0.0350000001490116,0.0320000015199184,0.328000009059906,0.3030000030994415,5.0,Flujo
448,-71.73069608299991,-40.339303059,72.57984374755355,0.4922762571368366,0.3539581298828125,0.0289999991655349,0.0379999987781047,0.0350000001490116,0.3490000069141388,0.3230000138282776,5.0,Flujo
449,-71.74661122100001,-40.340178018,75.44830581296232,0.4922762571368366,0.3539581298828125,0.0270000007003545,0.0320000015199184,0.0289999991655349,0.3140000104904175,0.2849999964237213,3.0,Deslizamiento
450,-71.763632527,-40.332097838,75.44830581296232,0.3871478596702218,0.3520660400390625,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3120000064373016,0.2820000052452087,3.0,Deslizamiento
451,-71.751949643,-40.335691368,75.44830581296232,0.4922762571368366,0.3539581298828125,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3100000023841858,0.2790000140666961,5.0,Flujo
452,-71.7672799219999,-40.323426361,77.32751722441013,0.3871478596702218,0.3520660400390625,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3039999902248382,0.2709999978542328,3.0,Deslizamiento
453,-71.77310910199999,-40.3223678909999,77.32751722441013,0.3871478596702218,0.3520660400390625,0.0270000007003545,0.0320000015199184,0.0289999991655349,0.3109999895095825,0.2829999923706054,3.0,Deslizamiento
454,-71.767614754,-40.317221133,77.32751722441013,0.3871478596702218,0.3520660400390625,0.0270000007003545,0.032999999821186,0.0299999993294477,0.3179999887943268,0.2910000085830688,5.0,Flujo
455,-71.7660390519999,-40.314943899,77.32751722441013,0.3871478596702218,0.3520660400390625,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3129999935626984,0.2849999964237213,5.0,Flujo
456,-71.788858859,-40.2621245789999,78.15745247048353,0.4451763761462644,0.3617706298828125,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3019999861717224,0.2669999897480011,5.0,Flujo
457,-71.798154629,-40.257162001,73.74117152035751,0.4451763761462644,0.3617706298828125,0.025000000372529,0.0270000007003545,0.0260000005364418,0.2899999916553497,0.248999997973442,3.0,Deslizamiento
458,-71.799382952,-40.2695537559999,77.09274455818503,0.4451763761462644,0.3617706298828125,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3140000104904175,0.2870000004768371,5.0,Flujo
459,-71.796408857,-40.271003885,77.09274455818503,0.4451763761462644,0.3617706298828125,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3129999935626984,0.2849999964237213,5.0,Flujo
460,-71.795600776,-40.2762208089999,77.09274455818503,0.4451763761462644,0.3617706298828125,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3140000104904175,0.2849999964237213,5.0,Flujo
461,-71.794772764,-40.273250305,77.09274455818503,0.4451763761462644,0.3617706298828125,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3149999976158142,0.2879999876022339,5.0,Flujo
462,-71.793293369,-40.287013623,71.20963879731012,0.4451763761462644,0.3617706298828125,0.0270000007003545,0.032999999821186,0.0299999993294477,0.3179999887943268,0.2919999957084656,5.0,Flujo
463,-71.774339696,-40.312763315,77.32751722441013,0.3871478596702218,0.3520660400390625,0.0280000008642673,0.0350000001490116,0.0320000015199184,0.3289999961853027,0.3050000071525574,5.0,Flujo
464,-71.818627605,-40.325158151,64.49003765309014,0.4451763761462644,0.3617706298828125,0.0320000015199184,0.0480000004172325,0.0419999994337558,0.4480000138282776,0.3680000007152557,3.0,Deslizamiento
465,-71.801222436,-40.299855728,71.38004163484165,0.4451763761462644,0.3617706298828125,0.0289999991655349,0.0359999984502792,0.032999999821186,0.3370000123977661,0.3129999935626983,3.0,Deslizamiento
466,-71.80471772,-40.303581175,71.38004163484165,0.4451763761462644,0.3617706298828125,0.0299999993294477,0.0399999991059303,0.0359999984502792,0.3610000014305115,0.3300000131130218,3.0,Deslizamiento
467,-71.79870889899999,-40.29852944,71.38004163484165,0.4451763761462644,0.3617706298828125,0.0299999993294477,0.0399999991059303,0.0359999984502792,0.3650000095367432,0.3310000002384186,3.0,Deslizamiento
468,-71.8046567809999,-40.254329215,76.69405711577572,0.4451763761462644,0.3617706298828125,0.0260000005364418,0.0289999991655349,0.0270000007003545,0.3000000119209289,0.2649999856948852,5.0,Flujo
469,-71.80302274600001,-40.257179212,76.69405711577572,0.4451763761462644,0.3617706298828125,0.0270000007003545,0.032999999821186,0.0299999993294477,0.31700000166893,0.2910000085830688,5.0,Flujo
470,-71.8046994589999,-40.266173175999896,77.09274455818503,2.025532000279782,0.361846923828125,0.0270000007003545,0.0320000015199184,0.0299999993294477,0.3100000023841858,0.2829999923706054,5.0,Flujo
471,-71.8056012979999,-40.238209694,75.77299806014514,0.5487212461212039,0.3519439697265625,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3079999983310699,0.2770000100135803,5.0,Flujo
472,-71.79980420899992,-40.250123156,76.69405711577572,2.025532000279782,0.361846923828125,0.025000000372529,0.0289999991655349,0.0270000007003545,0.2989999949932098,0.2619999945163727,3.0,Deslizamiento
473,-71.816989792,-40.244706564,76.69405711577572,2.025532000279782,0.361846923828125,0.0230000000447034,0.0240000002086162,0.0240000002086162,0.2730000019073486,0.2290000021457672,3.0,Deslizamiento
474,-71.81805833,-40.181473927,70.7308466053915,0.5487212461212039,0.3519439697265625,0.0270000007003545,0.032999999821186,0.0309999994933605,0.3190000057220459,0.2930000126361847,3.0,Deslizamiento
475,-71.81372971399999,-40.182444029,67.24546030850459,0.5487212461212039,0.3519439697265625,0.0280000008642673,0.0340000018477439,0.0309999994933605,0.3230000138282776,0.2989999949932098,3.0,Deslizamiento
476,-71.823920293,-40.1764217969999,76.59939216554847,0.5487212461212039,0.3519439697265625,0.0289999991655349,0.0370000004768371,0.0340000018477439,0.3400000035762787,0.3149999976158142,5.0,Flujo
477,-71.814775303,-40.14637878,69.27361581953214,0.5487212461212039,0.35382080078125,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3070000112056732,0.2739999890327453,3.0,Deslizamiento
478,-71.807776082,-40.122074794,71.48837637055466,0.5487212461212039,0.35382080078125,0.0270000007003545,0.032999999821186,0.0309999994933605,0.3199999928474426,0.2939999997615814,5.0,Flujo
479,-71.8138510479999,-40.125413238,71.48837637055466,0.5487212461212039,0.35382080078125,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3100000023841858,0.2790000140666961,3.0,Deslizamiento
480,-71.8195724559999,-40.1145097159999,76.06352300856396,0.5487212461212039,0.35382080078125,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3089999854564667,0.2790000140666961,5.0,Flujo
481,-71.813407489,-40.1058411509999,76.06352300856396,0.5487212461212039,0.35382080078125,0.0270000007003545,0.0340000018477439,0.0309999994933605,0.3210000097751617,0.2949999868869781,5.0,Flujo
482,-71.819392985,-40.122657095,71.48837637055466,0.5487212461212039,0.35382080078125,0.0320000015199184,0.0480000004172325,0.0419999994337558,0.4519999921321869,0.367000013589859,3.0,Deslizamiento
483,-71.8292491839999,-40.0926639469999,77.19957236750507,0.5487212461212039,0.35382080078125,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3039999902248382,0.2720000147819519,5.0,Flujo
484,-71.82741597599991,-40.087763478999904,77.19957236750507,0.5487212461212039,0.35382080078125,0.0289999991655349,0.0379999987781047,0.0340000018477439,0.3440000116825104,0.3179999887943268,5.0,Flujo
485,-71.830078325,-40.038506814,66.59495319410928,1.874029655009508,0.3778228759765625,0.025000000372529,0.0280000008642673,0.0270000007003545,0.296999990940094,0.257999986410141,3.0,Deslizamiento
486,-71.814914237,-40.026274493,66.59495319410928,1.874029655009508,0.3778228759765625,0.0260000005364418,0.0299999993294477,0.0280000008642673,0.3059999942779541,0.2739999890327453,5.0,Flujo
487,-71.800362433,-39.978741285,70.84188667435501,1.874029655009508,0.3778228759765625,0.0299999993294477,0.0399999991059303,0.0359999984502792,0.3630000054836273,0.328000009059906,5.0,Flujo
488,-71.7984148589999,-39.9717621579999,66.41659584674491,2.151415634900331,0.39813232421875,0.0299999993294477,0.0419999994337558,0.0379999987781047,0.3840000033378601,0.3379999995231628,5.0,Flujo
489,-71.817249961,-39.956874856,52.0528567465096,2.151415634900331,0.39813232421875,0.0260000005364418,0.0309999994933605,0.0289999991655349,0.3079999983310699,0.2770000100135803,5.0,Flujo
490,-71.8134537669999,-39.9821803259999,52.21639181304428,1.874029655009508,0.3778228759765625,0.0299999993294477,0.0410000011324882,0.0370000004768371,0.375,0.3339999914169311,3.0,Deslizamiento
491,-71.82651595,-39.990843157,55.74968123519236,1.874029655009508,0.3778228759765625,0.0299999993294477,0.0399999991059303,0.0359999984502792,0.3619999885559082,0.328000009059906,3.0,Deslizamiento
